State FIPS,County FIPS,County,State,County Name/State Abbreviation,Labor Force,Employed,Unemployed,Unemployment Rate
26,143,Roscommon County,MI,"Roscommon County, MI",7894,7219,675,8.6
26,145,Saginaw County,MI,"Saginaw County, MI",88762,83977,4785,5.4
26,147,St. Clair County,MI,"St. Clair County, MI",74615,70103,4512,6.0
26,149,St. Joseph County,MI,"St. Joseph County, MI",29200,27985,1215,4.2
26,151,Sanilac County,MI,"Sanilac County, MI",19470,18247,1223,6.3
26,153,Schoolcraft County,MI,"Schoolcraft County, MI",3399,3087,312,9.2
26,155,Shiawassee County,MI,"Shiawassee County, MI",33510,31723,1787,5.3
26,157,Tuscola County,MI,"Tuscola County, MI",24253,22711,1542,6.4
26,159,Van Buren County,MI,"Van Buren County, MI",35566,33502,2064,5.8
26,161,Washtenaw County,MI,"Washtenaw County, MI",192000,184914,7086,3.7
26,163,Wayne County,MI,"Wayne County, MI",778939,730549,48390,6.2
26,165,Wexford County,MI,"Wexford County, MI",14741,13868,873,5.9
27,001,Aitkin County,MN,"Aitkin County, MN",7024,6531,493,7.0
27,003,Anoka County,MN,"Anoka County, MN",191787,184641,7146,3.7
27,005,Becker County,MN,"Becker County, MN",18547,17699,848,4.6
27,007,Beltrami County,MN,"Beltrami County, MN",23662,22427,1235,5.2
27,009,Benton County,MN,"Benton County, MN",21764,20803,961,4.4
27,011,Big Stone County,MN,"Big Stone County, MN",2702,2572,130,4.8
27,013,Blue Earth County,MN,"Blue Earth County, MN",39595,38325,1270,3.2
27,015,Brown County,MN,"Brown County, MN",14512,13904,608,4.2
27,017,Carlton County,MN,"Carlton County, MN",17731,16791,940,5.3
27,019,Carver County,MN,"Carver County, MN",56292,54436,1856,3.3
27,021,Cass County,MN,"Cass County, MN",14150,13183,967,6.8
27,023,Chippewa County,MN,"Chippewa County, MN",6963,6648,315,4.5
27,025,Chisago County,MN,"Chisago County, MN",29128,27869,1259,4.3
27,027,Clay County,MN,"Clay County, MN",35591,34368,1223,3.4
27,029,Clearwater County,MN,"Clearwater County, MN",4713,4260,453,9.6
27,031,Cook County,MN,"Cook County, MN",3093,2952,141,4.6
27,033,Cottonwood County,MN,"Cottonwood County, MN",5530,5134,396,7.2
27,035,Crow Wing County,MN,"Crow Wing County, MN",31820,30198,1622,5.1
27,037,Dakota County,MN,"Dakota County, MN",234941,226978,7963,3.4
27,039,Dodge County,MN,"Dodge County, MN",11549,11120,429,3.7
27,041,Douglas County,MN,"Douglas County, MN",20218,19513,705,3.5
27,043,Faribault County,MN,"Faribault County, MN",7316,6995,321,4.4
27,045,Fillmore County,MN,"Fillmore County, MN",11492,11028,464,4.0
27,047,Freeborn County,MN,"Freeborn County, MN",16276,15654,622,3.8
27,049,Goodhue County,MN,"Goodhue County, MN",26830,25833,997,3.7
27,051,Grant County,MN,"Grant County, MN",3285,3131,154,4.7
27,053,Hennepin County,MN,"Hennepin County, MN",685106,662298,22808,3.3
27,055,Houston County,MN,"Houston County, MN",10593,10179,414,3.9
27,057,Hubbard County,MN,"Hubbard County, MN",9790,9154,636,6.5
27,059,Isanti County,MN,"Isanti County, MN",20661,19697,964,4.7
27,061,Itasca County,MN,"Itasca County, MN",22014,20132,1882,8.5
27,063,Jackson County,MN,"Jackson County, MN",6094,5819,275,4.5
27,065,Kanabec County,MN,"Kanabec County, MN",8987,8402,585,6.5
27,067,Kandiyohi County,MN,"Kandiyohi County, MN",24175,23256,919,3.8
27,069,Kittson County,MN,"Kittson County, MN",2403,2293,110,4.6
27,071,Koochiching County,MN,"Koochiching County, MN",6159,5636,523,8.5
27,073,Lac qui Parle County,MN,"Lac qui Parle County, MN",3617,3462,155,4.3
27,075,Lake County,MN,"Lake County, MN",5414,5069,345,6.4
27,077,Lake of the Woods County,MN,"Lake of the Woods County, MN",2382,2267,115,4.8
27,079,Le Sueur County,MN,"Le Sueur County, MN",15550,14790,760,4.9
27,081,Lincoln County,MN,"Lincoln County, MN",3380,3257,123,3.6
27,083,Lyon County,MN,"Lyon County, MN",15176,14637,539,3.6
27,085,McLeod County,MN,"McLeod County, MN",19765,18893,872,4.4
27,087,Mahnomen County,MN,"Mahnomen County, MN",2388,2250,138,5.8
27,089,Marshall County,MN,"Marshall County, MN",5615,5204,411,7.3
27,091,Martin County,MN,"Martin County, MN",10455,10025,430,4.1
27,093,Meeker County,MN,"Meeker County, MN",13254,12659,595,4.5
27,095,Mille Lacs County,MN,"Mille Lacs County, MN",12717,11958,759,6.0
27,097,Morrison County,MN,"Morrison County, MN",17856,16853,1003,5.6
27,099,Mower County,MN,"Mower County, MN",20506,19858,648,3.2
27,101,Murray County,MN,"Murray County, MN",4953,4719,234,4.7
27,103,Nicollet County,MN,"Nicollet County, MN",20343,19767,576,2.8
27,105,Nobles County,MN,"Nobles County, MN",11450,11018,432,3.8
27,107,Norman County,MN,"Norman County, MN",3439,3275,164,4.8
27,109,Olmsted County,MN,"Olmsted County, MN",85163,82628,2535,3.0
27,111,Otter Tail County,MN,"Otter Tail County, MN",31275,29913,1362,4.4
27,113,Pennington County,MN,"Pennington County, MN",9039,8518,521,5.8
27,115,Pine County,MN,"Pine County, MN",14830,13963,867,5.8
27,117,Pipestone County,MN,"Pipestone County, MN",4899,4712,187,3.8
27,119,Polk County,MN,"Polk County, MN",17136,16392,744,4.3
27,121,Pope County,MN,"Pope County, MN",6299,6075,224,3.6
27,123,Ramsey County,MN,"Ramsey County, MN",282227,272058,10169,3.6
27,125,Red Lake County,MN,"Red Lake County, MN",2289,2121,168,7.3
27,127,Redwood County,MN,"Redwood County, MN",8315,7974,341,4.1
27,129,Renville County,MN,"Renville County, MN",8411,7969,442,5.3
27,131,Rice County,MN,"Rice County, MN",36083,34818,1265,3.5
27,133,Rock County,MN,"Rock County, MN",5907,5770,137,2.3
27,135,Roseau County,MN,"Roseau County, MN",8244,7822,422,5.1
27,137,St. Louis County,MN,"St. Louis County, MN",102556,96688,5868,5.7
27,139,Scott County,MN,"Scott County, MN",80660,78068,2592,3.2
27,141,Sherburne County,MN,"Sherburne County, MN",50664,48603,2061,4.1
27,143,Sibley County,MN,"Sibley County, MN",8488,8125,363,4.3
27,145,Stearns County,MN,"Stearns County, MN",88889,85541,3348,3.8
27,147,Steele County,MN,"Steele County, MN",21176,20422,754,3.6
27,149,Stevens County,MN,"Stevens County, MN",5647,5478,169,3.0
27,151,Swift County,MN,"Swift County, MN",5045,4773,272,5.4
27,153,Todd County,MN,"Todd County, MN",12900,12292,608,4.7
27,155,Traverse County,MN,"Traverse County, MN",1705,1639,66,3.9
27,157,Wabasha County,MN,"Wabasha County, MN",12007,11564,443,3.7
27,159,Wadena County,MN,"Wadena County, MN",6246,5875,371,5.9
27,161,Waseca County,MN,"Waseca County, MN",9461,9055,406,4.3
27,163,Washington County,MN,"Washington County, MN",138733,134104,4629,3.3
27,165,Watonwan County,MN,"Watonwan County, MN",6573,6253,320,4.9
27,167,Wilkin County,MN,"Wilkin County, MN",3718,3597,121,3.3
27,169,Winona County,MN,"Winona County, MN",29250,28213,1037,3.5
27,171,Wright County,MN,"Wright County, MN",73060,70243,2817,3.9
27,173,Yellow Medicine County,MN,"Yellow Medicine County, MN",5475,5265,210,3.8
28,001,Adams County,MS,"Adams County, MS",11207,10261,946,8.4
28,003,Alcorn County,MS,"Alcorn County, MS",15747,14911,836,5.3
28,005,Amite County,MS,"Amite County, MS",4489,4153,336,7.5
28,007,Attala County,MS,"Attala County, MS",6984,6506,478,6.8
28,009,Benton County,MS,"Benton County, MS",3034,2826,208,6.9
28,011,Bolivar County,MS,"Bolivar County, MS",13346,12360,986,7.4
28,013,Calhoun County,MS,"Calhoun County, MS",6156,5819,337,5.5
28,015,Carroll County,MS,"Carroll County, MS",3549,3286,263,7.4
28,017,Chickasaw County,MS,"Chickasaw County, MS",7062,6588,474,6.7
28,019,Choctaw County,MS,"Choctaw County, MS",3710,3496,214,5.8
28,021,Claiborne County,MS,"Claiborne County, MS",3082,2725,357,11.6
28,023,Clarke County,MS,"Clarke County, MS",6049,5631,418,6.9
28,025,Clay County,MS,"Clay County, MS",7988,7326,662,8.3
28,027,Coahoma County,MS,"Coahoma County, MS",9181,8368,813,8.9
28,029,Copiah County,MS,"Copiah County, MS",11230,10482,748,6.7
28,031,Covington County,MS,"Covington County, MS",8116,7666,450,5.5
28,033,DeSoto County,MS,"DeSoto County, MS",86854,83114,3740,4.3
28,035,Forrest County,MS,"Forrest County, MS",33231,31288,1943,5.8
28,037,Franklin County,MS,"Franklin County, MS",2841,2633,208,7.3
28,039,George County,MS,"George County, MS",8777,8113,664,7.6
28,041,Greene County,MS,"Greene County, MS",4268,3951,317,7.4
28,043,Grenada County,MS,"Grenada County, MS",9563,9063,500,5.2
28,045,Hancock County,MS,"Hancock County, MS",18788,17620,1168,6.2
28,047,Harrison County,MS,"Harrison County, MS",86334,81468,4866,5.6
28,049,Hinds County,MS,"Hinds County, MS",109481,103402,6079,5.6
28,051,Holmes County,MS,"Holmes County, MS",5958,5290,668,11.2
28,053,Humphreys County,MS,"Humphreys County, MS",2366,2091,275,11.6
28,055,Issaquena County,MS,"Issaquena County, MS",400,343,57,14.3
28,057,Itawamba County,MS,"Itawamba County, MS",10354,9818,536,5.2
28,059,Jackson County,MS,"Jackson County, MS",58850,54898,3952,6.7
28,061,Jasper County,MS,"Jasper County, MS",6166,5684,482,7.8
28,063,Jefferson County,MS,"Jefferson County, MS",2221,1884,337,15.2
28,065,Jefferson Davis County,MS,"Jefferson Davis County, MS",4165,3814,351,8.4
28,067,Jones County,MS,"Jones County, MS",25680,24075,1605,6.3
28,069,Kemper County,MS,"Kemper County, MS",3540,3225,315,8.9
28,071,Lafayette County,MS,"Lafayette County, MS",25868,24579,1289,5.0
28,073,Lamar County,MS,"Lamar County, MS",29464,28097,1367,4.6
28,075,Lauderdale County,MS,"Lauderdale County, MS",31639,29740,1899,6.0
28,077,Lawrence County,MS,"Lawrence County, MS",4655,4317,338,7.3
28,079,Leake County,MS,"Leake County, MS",7720,7242,478,6.2
28,081,Lee County,MS,"Lee County, MS",40620,38598,2022,5.0
28,083,Leflore County,MS,"Leflore County, MS",10296,9343,953,9.3
28,085,Lincoln County,MS,"Lincoln County, MS",14358,13524,834,5.8
28,087,Lowndes County,MS,"Lowndes County, MS",25405,23813,1592,6.3
28,089,Madison County,MS,"Madison County, MS",53109,50769,2340,4.4
28,091,Marion County,MS,"Marion County, MS",10221,9537,684,6.7
28,093,Marshall County,MS,"Marshall County, MS",14492,13600,892,6.2
28,095,Monroe County,MS,"Monroe County, MS",15569,14567,1002,6.4
28,097,Montgomery County,MS,"Montgomery County, MS",4218,3943,275,6.5
28,099,Neshoba County,MS,"Neshoba County, MS",10652,10027,625,5.9
28,101,Newton County,MS,"Newton County, MS",8603,8085,518,6.0
28,103,Noxubee County,MS,"Noxubee County, MS",3949,3616,333,8.4
28,105,Oktibbeha County,MS,"Oktibbeha County, MS",22946,21675,1271,5.5
28,107,Panola County,MS,"Panola County, MS",13128,12143,985,7.5
28,109,Pearl River County,MS,"Pearl River County, MS",23116,21706,1410,6.1
28,111,Perry County,MS,"Perry County, MS",4339,4023,316,7.3
28,113,Pike County,MS,"Pike County, MS",14608,13597,1011,6.9
28,115,Pontotoc County,MS,"Pontotoc County, MS",14367,13673,694,4.8
28,117,Prentiss County,MS,"Prentiss County, MS",11011,10398,613,5.6
28,119,Quitman County,MS,"Quitman County, MS",2607,2348,259,9.9
28,121,Rankin County,MS,"Rankin County, MS",74573,71558,3015,4.0
28,123,Scott County,MS,"Scott County, MS",13197,12579,618,4.7
28,125,Sharkey County,MS,"Sharkey County, MS",1708,1555,153,9.0
28,127,Simpson County,MS,"Simpson County, MS",10882,10278,604,5.6
28,129,Smith County,MS,"Smith County, MS",6707,6346,361,5.4
28,131,Stone County,MS,"Stone County, MS",6465,6021,444,6.9
28,133,Sunflower County,MS,"Sunflower County, MS",8307,7520,787,9.5
28,135,Tallahatchie County,MS,"Tallahatchie County, MS",5711,5316,395,6.9
28,137,Tate County,MS,"Tate County, MS",12026,11308,718,6.0
28,139,Tippah County,MS,"Tippah County, MS",9353,8823,530,5.7
28,141,Tishomingo County,MS,"Tishomingo County, MS",8217,7757,460,5.6
28,143,Tunica County,MS,"Tunica County, MS",4589,4256,333,7.3
28,145,Union County,MS,"Union County, MS",13593,12979,614,4.5
28,147,Walthall County,MS,"Walthall County, MS",5016,4621,395,7.9
28,149,Warren County,MS,"Warren County, MS",20715,19377,1338,6.5
28,151,Washington County,MS,"Washington County, MS",17691,16068,1623,9.2
28,153,Wayne County,MS,"Wayne County, MS",7503,6943,560,7.5
28,155,Webster County,MS,"Webster County, MS",3889,3640,249,6.4
28,157,Wilkinson County,MS,"Wilkinson County, MS",2825,2532,293,10.4
28,159,Winston County,MS,"Winston County, MS",7076,6563,513,7.2
28,161,Yalobusha County,MS,"Yalobusha County, MS",4864,4553,311,6.4
28,163,Yazoo County,MS,"Yazoo County, MS",9208,8515,693,7.5
29,001,Adair County,MO,"Adair County, MO",10359,9772,587,5.7
29,003,Andrew County,MO,"Andrew County, MO",10021,9649,372,3.7
29,005,Atchison County,MO,"Atchison County, MO",2838,2709,129,4.5
29,007,Audrain County,MO,"Audrain County, MO",11120,10649,471,4.2
29,009,Barry County,MO,"Barry County, MO",15175,14495,680,4.5
29,011,Barton County,MO,"Barton County, MO",5313,5036,277,5.2
29,013,Bates County,MO,"Bates County, MO",8146,7711,435,5.3
29,015,Benton County,MO,"Benton County, MO",7250,6811,439,6.1
29,017,Bollinger County,MO,"Bollinger County, MO",5454,5169,285,5.2
29,019,Boone County,MO,"Boone County, MO",98042,94825,3217,3.3
29,021,Buchanan County,MO,"Buchanan County, MO",46642,44741,1901,4.1
29,023,Butler County,MO,"Butler County, MO",18771,17701,1070,5.7
29,025,Caldwell County,MO,"Caldwell County, MO",4469,4259,210,4.7
29,027,Callaway County,MO,"Callaway County, MO",21800,20908,892,4.1
29,029,Camden County,MO,"Camden County, MO",18705,17620,1085,5.8
29,031,Cape Girardeau County,MO,"Cape Girardeau County, MO",40711,38952,1759,4.3
29,033,Carroll County,MO,"Carroll County, MO",4762,4507,255,5.4
29,035,Carter County,MO,"Carter County, MO",2540,2360,180,7.1
29,037,Cass County,MO,"Cass County, MO",54449,52196,2253,4.1
29,039,Cedar County,MO,"Cedar County, MO",5789,5501,288,5.0
29,041,Chariton County,MO,"Chariton County, MO",3851,3684,167,4.3
29,043,Christian County,MO,"Christian County, MO",43307,41613,1694,3.9
29,045,Clark County,MO,"Clark County, MO",3366,3119,247,7.3
29,047,Clay County,MO,"Clay County, MO",133855,128647,5208,3.9
29,049,Clinton County,MO,"Clinton County, MO",10999,10536,463,4.2
29,051,Cole County,MO,"Cole County, MO",39380,37982,1398,3.6
29,053,Cooper County,MO,"Cooper County, MO",7473,7106,367,4.9
29,055,Crawford County,MO,"Crawford County, MO",10817,10240,577,5.3
29,057,Dade County,MO,"Dade County, MO",3583,3423,160,4.5
29,059,Dallas County,MO,"Dallas County, MO",6947,6567,380,5.5
29,061,Daviess County,MO,"Daviess County, MO",4111,3953,158,3.8
29,063,DeKalb County,MO,"DeKalb County, MO",5077,4856,221,4.4
29,065,Dent County,MO,"Dent County, MO",6195,5862,333,5.4
29,067,Douglas County,MO,"Douglas County, MO",5075,4767,308,6.1
29,069,Dunklin County,MO,"Dunklin County, MO",12820,11767,1053,8.2
29,071,Franklin County,MO,"Franklin County, MO",52613,50323,2290,4.4
29,073,Gasconade County,MO,"Gasconade County, MO",7692,7361,331,4.3
29,075,Gentry County,MO,"Gentry County, MO",3584,3451,133,3.7
29,077,Greene County,MO,"Greene County, MO",148413,142801,5612,3.8
29,079,Grundy County,MO,"Grundy County, MO",4897,4674,223,4.6
29,081,Harrison County,MO,"Harrison County, MO",3968,3801,167,4.2
29,083,Henry County,MO,"Henry County, MO",9880,9388,492,5.0
29,085,Hickory County,MO,"Hickory County, MO",3691,3484,207,5.6
29,087,Holt County,MO,"Holt County, MO",2682,2595,87,3.2
29,089,Howard County,MO,"Howard County, MO",5024,4802,222,4.4
